product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price
Prod294,Cus017,Mark011,2018-02-19,1,74,INR,-0.28,-20.72,94.72
Prod294,Cus017,Mark011,2018-02-21,1,153,INR,-0.18,-27.54,180.54
Prod294,Cus017,Mark011,2018-02-23,1,74,INR,0.37,27.38,46.62
Prod294,Cus017,Mark011,2018-02-28,1,227,INR,-0.12,-27.24,254.24
Prod294,Cus017,Mark011,2018-03-02,1,153,INR,-0.16,-24.48,177.48
Prod294,Cus017,Mark011,2018-03-07,1,153,INR,-0.16,-24.48,177.48
Prod294,Cus017,Mark011,2018-03-15,1,301,INR,-0.07,-21.07,322.07
Prod294,Cus017,Mark011,2018-03-16,1,153,INR,0.4,61.2,91.8
Prod294,Cus017,Mark011,2018-03-23,1,74,INR,0.04,2.96,71.04
Prod294,Cus017,Mark011,2018-03-28,1,301,INR,0.11,33.11,267.89
Prod294,Cus017,Mark011,2018-03-29,1,227,INR,0.28,63.56,163.44
Prod294,Cus017,Mark011,2018-03-30,1,153,INR,-0.11,-16.83,169.83
Prod294,Cus017,Mark011,2018-04-06,1,74,INR,0.24,17.76,56.24
Prod294,Cus017,Mark011,2018-04-11,1,74,INR,-0.09,-6.66,80.66
Prod294,Cus017,Mark011,2018-04-20,1,148,INR,0.11,16.28,131.72
Prod294,Cus017,Mark011,2018-04-23,1,74,INR,-0.25,-18.5,92.5
Prod294,Cus017,Mark011,2018-04-27,1,74,INR,0.12,8.88,65.12
Prod294,Cus017,Mark011,2018-05-07,1,231,INR,0.05,11.55,219.45
Prod294,Cus017,Mark011,2018-05-08,1,153,INR,0.07,10.71,142.29
Prod294,Cus017,Mark011,2018-05-09,1,227,INR,-0.31,-70.37,297.37
Prod294,Cus017,Mark011,2018-05-11,1,227,INR,0,0,227
Prod294,Cus017,Mark011,2018-05-15,1,153,INR,-0.24,-36.72,189.72
Prod294,Cus017,Mark011,2018-05-16,1,153,INR,-0.22,-33.66,186.66
Prod294,Cus017,Mark011,2018-05-21,1,74,INR,0.18,13.32,60.68
Prod294,Cus017,Mark011,2018-05-23,1,153,INR,-0.2,-30.6,183.6
Prod294,Cus017,Mark011,2018-05-24,1,301,INR,0.14,42.14,258.86
Prod294,Cus017,Mark011,2018-05-25,1,74,INR,-0.3,-22.2,96.2
Prod294,Cus017,Mark011,2018-06-01,1,301,INR,-0.28,-84.28,385.28
Prod294,Cus017,Mark011,2018-06-05,1,144,INR,0.14,20.16,123.84
Prod294,Cus017,Mark011,2018-06-06,1,74,INR,-0.16,-11.84,85.84
Prod294,Cus017,Mark011,2018-06-15,1,74,INR,0.16,11.84,62.16
Prod294,Cus017,Mark011,2018-06-25,1,148,INR,0.19,28.12,119.88
Prod294,Cus017,Mark011,2018-07-04,1,218,INR,0.09,19.62,198.38
Prod294,Cus017,Mark011,2018-07-06,1,218,INR,-0.31,-67.58,285.58
Prod294,Cus017,Mark011,2018-07-09,1,74,INR,-0.06,-4.44,78.44
Prod294,Cus017,Mark011,2018-07-11,1,218,INR,0.13,28.34,189.66
Prod294,Cus017,Mark011,2018-07-13,1,287,INR,0.15,43.05,243.95
Prod294,Cus017,Mark011,2018-07-17,1,218,INR,0.16,34.88,183.12
Prod294,Cus017,Mark011,2018-07-18,1,292,INR,-0.12,-35.04,327.04
Prod294,Cus017,Mark011,2018-07-20,1,236,INR,0.31,73.16,162.84
Prod294,Cus017,Mark011,2018-07-27,1,74,INR,0.21,15.54,58.46
Prod294,Cus017,Mark011,2018-08-01,1,153,INR,-0.08,-12.24,165.24
Prod294,Cus017,Mark011,2018-08-03,1,148,INR,-0.31,-45.88,193.88
Prod294,Cus017,Mark011,2018-08-08,1,74,INR,0.08,5.92,68.08
Prod294,Cus017,Mark011,2018-08-10,1,227,INR,0.08,18.16,208.84
Prod294,Cus017,Mark011,2018-08-14,1,74,INR,-0.2,-14.8,88.8
Prod294,Cus017,Mark011,2018-09-03,1,74,INR,0.27,19.98,54.02
Prod294,Cus017,Mark011,2018-09-04,1,93,INR,0.29,26.97,66.03
Prod294,Cus017,Mark011,2018-09-06,1,74,INR,0.4,29.6,44.4
Prod294,Cus017,Mark011,2018-09-10,1,74,INR,0.01,0.74,73.26
Prod294,Cus017,Mark011,2018-09-12,1,74,INR,0.34,25.16,48.84
Prod294,Cus017,Mark011,2018-09-14,1,74,INR,-0.22,-16.28,90.28
Prod294,Cus017,Mark011,2018-09-19,1,153,INR,-0.13,-19.89,172.89
Prod294,Cus017,Mark011,2018-09-24,1,60,INR,-0.35,-21,81
Prod294,Cus017,Mark011,2018-09-25,1,74,INR,0.23,17.02,56.98
Prod294,Cus017,Mark011,2018-09-26,1,153,INR,-0.34,-52.02,205.02
Prod294,Cus017,Mark011,2018-10-02,1,74,INR,0.26,19.24,54.76
Prod294,Cus017,Mark011,2018-10-03,1,74,INR,0.16,11.84,62.16
Prod294,Cus017,Mark011,2018-10-10,1,306,INR,-0.15,-45.9,351.9
Prod294,Cus017,Mark011,2018-10-16,1,74,INR,0.12,8.88,65.12
Prod294,Cus017,Mark011,2018-10-17,1,74,INR,0.19,14.06,59.94
Prod294,Cus017,Mark011,2018-10-19,1,153,INR,0.1,15.3,137.7
Prod294,Cus017,Mark011,2018-10-24,1,74,INR,-0.1,-7.4,81.4
Prod294,Cus017,Mark011,2018-10-26,1,74,INR,0.38,28.12,45.88
Prod294,Cus017,Mark011,2018-10-29,1,116,INR,0.29,33.64,82.36
Prod294,Cus017,Mark011,2018-10-31,1,157,INR,0.19,29.83,127.17
Prod294,Cus017,Mark011,2018-11-07,1,79,INR,-0.3,-23.7,102.7
Prod294,Cus017,Mark011,2018-11-15,1,79,INR,-0.3,-23.7,102.7
Prod294,Cus017,Mark011,2018-11-21,1,79,INR,0,0,79
Prod294,Cus017,Mark011,2018-11-26,1,46,INR,-0.01,-0.46,46.46
Prod294,Cus017,Mark011,2018-11-28,1,79,INR,-0.34,-26.86,105.86
Prod294,Cus017,Mark011,2018-11-30,1,125,INR,0.37,46.25,78.75
Prod294,Cus017,Mark011,2018-12-04,1,79,INR,0.36,28.44,50.56
Prod294,Cus017,Mark011,2018-12-05,1,79,INR,0.38,30.02,48.98
Prod294,Cus017,Mark011,2018-12-07,1,157,INR,-0.12,-18.84,175.84
Prod294,Cus017,Mark011,2018-12-13,1,79,INR,-0.28,-22.12,101.12
Prod294,Cus017,Mark011,2018-12-17,1,315,INR,0.34,107.1,207.9
Prod294,Cus017,Mark011,2018-12-20,1,79,INR,-0.07,-5.53,84.53
Prod294,Cus017,Mark011,2018-12-21,1,93,INR,0.25,23.25,69.75
Prod294,Cus017,Mark011,2019-01-14,1,79,INR,0.35,27.65,51.35
Prod294,Cus017,Mark011,2019-01-16,1,79,INR,0.22,17.38,61.62
Prod294,Cus017,Mark011,2019-01-21,1,79,INR,0.33,26.07,52.93
Prod294,Cus017,Mark011,2019-01-23,1,157,INR,0.37,58.09,98.91
Prod294,Cus017,Mark011,2019-01-24,1,46,INR,-0.05,-2.3,48.3
Prod294,Cus017,Mark011,2019-01-28,1,157,INR,-0.09,-14.13,171.13
Prod294,Cus017,Mark011,2019-01-30,1,157,INR,-0.28,-43.96,200.96
Prod294,Cus017,Mark011,2019-02-04,1,79,INR,0.01,0.79,78.21
Prod294,Cus017,Mark011,2019-02-06,1,319,INR,0.09,28.71,290.29
Prod294,Cus017,Mark011,2019-02-21,1,79,INR,-0.31,-24.49,103.49
Prod294,Cus017,Mark011,2019-03-06,1,157,INR,0.13,20.41,136.59
Prod294,Cus017,Mark011,2019-03-13,1,315,INR,0.21,66.15,248.85
Prod294,Cus017,Mark011,2019-03-26,1,241,INR,-0.28,-67.48,308.48
Prod294,Cus017,Mark011,2019-03-27,1,157,INR,0.1,15.7,141.3
Prod294,Cus017,Mark011,2019-04-03,1,157,INR,0.2,31.4,125.6
Prod294,Cus017,Mark011,2019-04-17,1,79,INR,-0.09,-7.11,86.11
Prod294,Cus017,Mark011,2019-04-18,1,315,INR,-0.05,-15.75,330.75
Prod294,Cus017,Mark011,2019-04-26,1,236,INR,-0.03,-7.08,243.08
Prod294,Cus017,Mark011,2019-05-03,1,157,INR,-0.35,-54.95,211.95
Prod294,Cus017,Mark011,2019-05-15,1,79,INR,-0.06,-4.74,83.74
Prod294,Cus017,Mark011,2019-05-21,1,79,INR,-0.14,-11.06,90.06
Prod294,Cus017,Mark011,2019-05-22,1,185,INR,0.06,11.1,173.9
Prod294,Cus017,Mark011,2019-05-28,1,93,INR,-0.05,-4.65,97.65
Prod294,Cus017,Mark011,2019-05-29,1,157,INR,-0.1,-15.7,172.7
Prod294,Cus017,Mark011,2019-06-06,1,74,INR,0.31,22.94,51.06
Prod294,Cus017,Mark011,2019-07-04,1,144,INR,-0.35,-50.4,194.4
Prod294,Cus017,Mark011,2019-07-10,1,106,INR,0.28,29.68,76.32
Prod294,Cus017,Mark011,2019-07-19,1,97,INR,-0.08,-7.76,104.76
Prod294,Cus017,Mark011,2019-08-06,1,46,INR,-0.06,-2.76,48.76
Prod294,Cus017,Mark011,2019-08-07,1,218,INR,0.39,85.02,132.98
Prod294,Cus017,Mark011,2019-08-19,1,56,INR,0.13,7.28,48.72
Prod294,Cus017,Mark011,2019-08-29,1,120,INR,0.16,19.2,100.8
Prod294,Cus017,Mark011,2019-09-02,1,56,INR,-0.3,-16.8,72.8
Prod294,Cus017,Mark011,2019-09-12,1,51,INR,0.23,11.73,39.27
Prod294,Cus017,Mark011,2019-09-16,1,120,INR,-0.15,-18,138
Prod294,Cus017,Mark011,2019-09-24,1,222,INR,-0.07,-15.54,237.54
Prod294,Cus017,Mark011,2019-10-02,1,167,INR,-0.26,-43.42,210.42
Prod294,Cus017,Mark011,2019-10-09,1,111,INR,0.22,24.42,86.58
Prod294,Cus017,Mark011,2019-10-22,1,56,INR,-0.1,-5.6,61.6
Prod294,Cus017,Mark011,2019-10-24,1,148,INR,0.31,45.88,102.12
Prod294,Cus017,Mark011,2019-11-06,1,222,INR,-0.14,-31.08,253.08
Prod294,Cus017,Mark011,2019-11-07,1,51,INR,-0.1,-5.1,56.1
Prod294,Cus017,Mark011,2019-11-19,1,236,INR,0.1,23.6,212.4
Prod294,Cus017,Mark011,2019-11-26,1,241,INR,0.02,4.82,236.18
Prod294,Cus017,Mark011,2019-12-04,1,241,INR,-0.34,-81.94,322.94
Prod294,Cus017,Mark011,2019-12-19,1,60,INR,0.12,7.2,52.8
Prod294,Cus017,Mark011,2019-12-20,1,236,INR,-0.3,-70.8,306.8
Prod294,Cus017,Mark011,2019-12-23,1,60,INR,0.07,4.2,55.8
Prod294,Cus017,Mark011,2020-01-21,1,236,INR,-0.03,-7.08,243.08
Prod294,Cus017,Mark011,2020-01-23,1,60,INR,-0.17,-10.2,70.2
Prod294,Cus017,Mark011,2020-01-28,1,60,INR,0.22,13.2,46.8
Prod294,Cus017,Mark011,2020-02-05,1,120,INR,-0.01,-1.2,121.2
Prod294,Cus017,Mark011,2020-02-10,1,185,INR,0.3,55.5,129.5
Prod294,Cus017,Mark011,2020-03-03,1,181,INR,0.19,34.39,146.61
Prod294,Cus017,Mark011,2020-03-11,1,227,INR,-0.18,-40.86,267.86
Prod294,Cus017,Mark011,2020-03-31,1,56,INR,-0.27,-15.12,71.12
Prod294,Cus017,Mark011,2020-04-01,1,56,INR,-0.33,-18.48,74.48
Prod294,Cus017,Mark011,2020-04-07,1,116,INR,0.17,19.72,96.28
Prod294,Cus017,Mark011,2020-04-22,1,259,INR,0.18,46.62,212.38
Prod294,Cus017,Mark011,2020-04-29,1,116,INR,0.14,16.24,99.76
Prod294,Cus017,Mark011,2020-05-04,1,51,INR,0.21,10.71,40.29
Prod294,Cus017,Mark011,2020-05-06,1,106,INR,0.12,12.72,93.28
Prod294,Cus017,Mark011,2020-05-11,1,51,INR,-0.28,-14.28,65.28
Prod294,Cus017,Mark011,2020-05-13,1,97,INR,-0.27,-26.19,123.19
Prod294,Cus017,Mark011,2020-05-19,1,116,INR,-0.18,-20.88,136.88
Prod294,Cus017,Mark011,2020-05-26,1,227,INR,0.15,34.05,192.95
Prod294,Cus017,Mark011,2020-05-27,1,227,INR,0.19,43.13,183.87
Prod294,Cus017,Mark011,2020-06-03,1,227,INR,-0.05,-11.35,238.35
Prod294,Cus017,Mark011,2020-06-04,1,56,INR,0.26,14.56,41.44
Prod294,Cus017,Mark011,2020-06-08,1,51,INR,-0.26,-13.26,64.26
Prod294,Cus017,Mark011,2020-06-11,1,171,INR,0.04,6.84,164.16
Prod294,Cus017,Mark011,2020-06-16,1,111,INR,-0.17,-18.87,129.87
Prod295,Cus017,Mark011,2017-10-10,1,269,INR,0.4,107.6,161.4
Prod295,Cus017,Mark011,2017-10-12,1,134,INR,0.39,52.26,81.74
Prod295,Cus017,Mark011,2017-10-18,1,269,INR,0.17,45.73,223.27
Prod295,Cus017,Mark011,2017-10-20,1,181,INR,0.23,41.63,139.37
Prod295,Cus017,Mark011,2017-10-25,1,181,INR,0.39,70.59,110.41
Prod295,Cus017,Mark011,2017-10-27,1,176,INR,-0.29,-51.04,227.04
Prod295,Cus017,Mark011,2017-11-02,1,176,INR,0.34,59.84,116.16
Prod295,Cus017,Mark011,2017-11-06,1,222,INR,-0.11,-24.42,246.42
Prod295,Cus017,Mark011,2017-11-09,1,93,INR,-0.1,-9.3,102.3
Prod295,Cus017,Mark011,2017-11-15,1,185,INR,-0.14,-25.9,210.9
Prod295,Cus017,Mark011,2017-11-17,1,231,INR,-0.33,-76.23,307.23
Prod295,Cus017,Mark011,2017-11-22,1,231,INR,-0.03,-6.93,237.93
Prod295,Cus017,Mark011,2017-11-24,1,310,INR,-0.21,-65.1,375.1
Prod295,Cus017,Mark011,2017-11-29,1,185,INR,-0.12,-22.2,207.2
Prod295,Cus017,Mark011,2018-01-04,1,46,INR,0.13,5.98,40.02
Prod295,Cus017,Mark011,2018-01-19,1,46,INR,-0.23,-10.58,56.58
Prod295,Cus017,Mark011,2018-01-24,1,185,INR,-0.29,-53.65,238.65
Prod295,Cus017,Mark011,2018-01-31,1,231,INR,-0.06,-13.86,244.86
Prod295,Cus017,Mark011,2018-02-06,1,46,INR,-0.13,-5.98,51.98
Prod295,Cus017,Mark011,2018-02-08,1,46,INR,-0.18,-8.28,54.28
Prod295,Cus017,Mark011,2018-02-13,1,231,INR,0,0,231
Prod295,Cus017,Mark011,2018-02-16,1,46,INR,-0.33,-15.18,61.18
Prod295,Cus017,Mark011,2018-02-21,1,46,INR,-0.12,-5.52,51.52
Prod295,Cus017,Mark011,2018-02-28,1,185,INR,0.32,59.2,125.8
Prod295,Cus017,Mark011,2018-03-07,1,185,INR,-0.25,-46.25,231.25
Prod295,Cus017,Mark011,2018-03-09,1,231,INR,0.39,90.09,140.91
Prod295,Cus017,Mark011,2018-03-12,1,46,INR,0.09,4.14,41.86
Prod295,Cus017,Mark011,2018-03-21,1,278,INR,0.09,25.02,252.98
Prod295,Cus017,Mark011,2018-03-23,1,46,INR,-0.28,-12.88,58.88
Prod295,Cus017,Mark011,2018-03-26,1,46,INR,0.03,1.38,44.62
Prod295,Cus017,Mark011,2018-03-28,1,93,INR,0.35,32.55,60.45
Prod295,Cus017,Mark011,2018-03-29,1,46,INR,-0.17,-7.82,53.82
Prod295,Cus017,Mark011,2018-03-30,1,60,INR,-0.03,-1.8,61.8
Prod295,Cus017,Mark011,2018-04-03,1,218,INR,0.35,76.3,141.7
Prod295,Cus017,Mark011,2018-04-04,1,46,INR,0.36,16.56,29.44
Prod295,Cus017,Mark011,2018-04-05,1,93,INR,-0.08,-7.44,100.44
Prod295,Cus017,Mark011,2018-04-11,1,46,INR,0.05,2.3,43.7
Prod295,Cus017,Mark011,2018-04-18,1,83,INR,-0.2,-16.6,99.6
Prod295,Cus017,Mark011,2018-04-20,1,93,INR,0.1,9.3,83.7
Prod295,Cus017,Mark011,2018-04-26,1,185,INR,0.27,49.95,135.05
Prod295,Cus017,Mark011,2018-04-27,1,46,INR,0.29,13.34,32.66
Prod295,Cus017,Mark011,2018-05-03,1,185,INR,0.39,72.15,112.85
Prod295,Cus017,Mark011,2018-05-04,1,46,INR,0.27,12.42,33.58
Prod295,Cus017,Mark011,2018-05-07,1,93,INR,-0.15,-13.95,106.95
Prod295,Cus017,Mark011,2018-05-08,1,93,INR,-0.18,-16.74,109.74
Prod295,Cus017,Mark011,2018-05-09,1,46,INR,-0.05,-2.3,48.3
Prod295,Cus017,Mark011,2018-05-11,1,185,INR,0.32,59.2,125.8
Prod295,Cus017,Mark011,2018-05-16,1,46,INR,0.01,0.46,45.54
Prod295,Cus017,Mark011,2018-05-18,1,93,INR,0.2,18.6,74.4
Prod295,Cus017,Mark011,2018-05-21,1,93,INR,-0.02,-1.86,94.86
Prod295,Cus017,Mark011,2018-05-23,1,93,INR,0.33,30.69,62.31
Prod295,Cus017,Mark011,2018-05-24,1,185,INR,-0.04,-7.4,192.4
Prod295,Cus017,Mark011,2018-05-25,1,46,INR,0.1,4.6,41.4
Prod295,Cus017,Mark011,2018-05-28,1,185,INR,-0.32,-59.2,244.2
Prod295,Cus017,Mark011,2018-05-30,1,185,INR,0.26,48.1,136.9
Prod295,Cus017,Mark011,2018-06-01,1,46,INR,-0.08,-3.68,49.68
Prod295,Cus017,Mark011,2018-06-08,1,42,INR,0.35,14.7,27.3
Prod295,Cus017,Mark011,2018-06-13,1,259,INR,-0.05,-12.95,271.95
Prod295,Cus017,Mark011,2018-06-15,1,88,INR,-0.31,-27.28,115.28
Prod295,Cus017,Mark011,2018-06-18,1,42,INR,0.25,10.5,31.5
Prod295,Cus017,Mark011,2018-06-25,1,83,INR,-0.01,-0.83,83.83
Prod295,Cus017,Mark011,2018-06-27,1,250,INR,0.28,70,180
Prod295,Cus017,Mark011,2018-07-03,1,42,INR,-0.22,-9.24,51.24
Prod295,Cus017,Mark011,2018-07-05,1,42,INR,0.29,12.18,29.82
Prod295,Cus017,Mark011,2018-07-06,1,42,INR,0.02,0.84,41.16
Prod295,Cus017,Mark011,2018-07-11,1,130,INR,0.13,16.9,113.1
Prod295,Cus017,Mark011,2018-07-13,1,88,INR,0.18,15.84,72.16
Prod295,Cus017,Mark011,2018-07-17,1,42,INR,0.12,5.04,36.96
Prod295,Cus017,Mark011,2018-07-23,1,42,INR,0.2,8.4,33.6
Prod295,Cus017,Mark011,2018-07-25,1,46,INR,-0.31,-14.26,60.26
Prod295,Cus017,Mark011,2018-08-01,1,46,INR,0.1,4.6,41.4
Prod295,Cus017,Mark011,2018-08-03,1,46,INR,0.32,14.72,31.28
Prod295,Cus017,Mark011,2018-08-06,1,46,INR,-0.13,-5.98,51.98
Prod295,Cus017,Mark011,2018-08-08,1,185,INR,0.18,33.3,151.7
Prod295,Cus017,Mark011,2018-08-10,1,231,INR,0.15,34.65,196.35
Prod295,Cus017,Mark011,2018-08-20,1,278,INR,0.13,36.14,241.86
Prod295,Cus017,Mark011,2018-09-03,1,93,INR,-0.3,-27.9,120.9
Prod295,Cus017,Mark011,2018-09-06,1,46,INR,-0.35,-16.1,62.1
Prod295,Cus017,Mark011,2018-09-10,1,315,INR,-0.32,-100.8,415.8
Prod295,Cus017,Mark011,2018-09-14,1,46,INR,0.18,8.28,37.72
Prod295,Cus017,Mark011,2018-09-19,1,93,INR,0.2,18.6,74.4
Prod295,Cus017,Mark011,2018-09-24,1,46,INR,-0.08,-3.68,49.68
Prod295,Cus017,Mark011,2018-09-25,1,46,INR,0.33,15.18,30.82
Prod295,Cus017,Mark011,2018-09-26,1,231,INR,-0.33,-76.23,307.23
Prod295,Cus017,Mark011,2018-09-28,1,46,INR,0.37,17.02,28.98
Prod295,Cus017,Mark011,2018-10-02,1,46,INR,-0.31,-14.26,60.26
Prod295,Cus017,Mark011,2018-10-03,1,93,INR,0.02,1.86,91.14
Prod295,Cus017,Mark011,2018-10-08,1,46,INR,0.15,6.9,39.1
Prod295,Cus017,Mark011,2018-10-12,1,185,INR,-0.35,-64.75,249.75
Prod295,Cus017,Mark011,2018-10-17,1,46,INR,0.38,17.48,28.52
Prod295,Cus017,Mark011,2018-10-19,1,93,INR,0.15,13.95,79.05
Prod295,Cus017,Mark011,2018-10-29,1,46,INR,0.26,11.96,34.04
Prod295,Cus017,Mark011,2018-10-31,1,157,INR,0.09,14.13,142.87
Prod295,Cus017,Mark011,2018-11-08,1,204,INR,-0.3,-61.2,265.2
Prod295,Cus017,Mark011,2018-11-12,1,102,INR,0.18,18.36,83.64
Prod295,Cus017,Mark011,2018-11-13,1,208,INR,-0.06,-12.48,220.48
Prod295,Cus017,Mark011,2018-11-16,1,153,INR,0.05,7.65,145.35
Prod295,Cus017,Mark011,2018-11-19,1,51,INR,-0.25,-12.75,63.75
Prod295,Cus017,Mark011,2018-11-20,1,51,INR,-0.03,-1.53,52.53
Prod295,Cus017,Mark011,2018-11-23,1,51,INR,0.22,11.22,39.78
Prod295,Cus017,Mark011,2018-11-28,1,102,INR,0.39,39.78,62.22
Prod295,Cus017,Mark011,2018-11-30,1,153,INR,-0.33,-50.49,203.49
Prod295,Cus017,Mark011,2018-12-03,1,153,INR,-0.31,-47.43,200.43
Prod295,Cus017,Mark011,2018-12-05,1,259,INR,0.03,7.77,251.23
Prod295,Cus017,Mark011,2018-12-07,1,259,INR,0.12,31.08,227.92
Prod295,Cus017,Mark011,2018-12-11,1,102,INR,0.13,13.26,88.74
Prod295,Cus017,Mark011,2018-12-13,1,102,INR,0.14,14.28,87.72
Prod295,Cus017,Mark011,2018-12-17,1,310,INR,-0.2,-62,372
Prod295,Cus017,Mark011,2019-01-11,1,310,INR,-0.24,-74.4,384.4
Prod295,Cus017,Mark011,2019-01-14,1,102,INR,0.22,22.44,79.56
Prod295,Cus017,Mark011,2019-01-16,1,51,INR,0.28,14.28,36.72
Prod295,Cus017,Mark011,2019-01-18,1,51,INR,0.32,16.32,34.68
Prod295,Cus017,Mark011,2019-01-23,1,208,INR,-0.13,-27.04,235.04
Prod295,Cus017,Mark011,2019-01-28,1,51,INR,-0.17,-8.67,59.67
Prod295,Cus017,Mark011,2019-01-29,1,102,INR,0.38,38.76,63.24
Prod295,Cus017,Mark011,2019-01-30,1,208,INR,0.19,39.52,168.48
Prod295,Cus017,Mark011,2019-02-06,1,153,INR,0,0,153
Prod295,Cus017,Mark011,2019-02-13,1,259,INR,0.37,95.83,163.17
Prod295,Cus017,Mark011,2019-02-20,1,153,INR,-0.01,-1.53,154.53
Prod295,Cus017,Mark011,2019-03-06,1,51,INR,0.22,11.22,39.78
Prod295,Cus017,Mark011,2019-03-13,1,102,INR,-0.17,-17.34,119.34
Prod295,Cus017,Mark011,2019-03-20,1,157,INR,0.38,59.66,97.34
Prod295,Cus017,Mark011,2019-03-27,1,51,INR,0.39,19.89,31.11
Prod295,Cus017,Mark011,2019-04-03,1,310,INR,0.37,114.7,195.3
Prod295,Cus017,Mark011,2019-04-09,1,51,INR,0.1,5.1,45.9
Prod295,Cus017,Mark011,2019-04-17,1,102,INR,0.1,10.2,91.8
Prod295,Cus017,Mark011,2019-04-18,1,259,INR,0.32,82.88,176.12
Prod295,Cus017,Mark011,2019-04-26,1,102,INR,0.25,25.5,76.5
Prod295,Cus017,Mark011,2019-05-02,1,157,INR,-0.08,-12.56,169.56
Prod295,Cus017,Mark011,2019-05-08,1,361,INR,-0.06,-21.66,382.66
Prod295,Cus017,Mark011,2019-05-22,1,315,INR,0.36,113.4,201.6
Prod295,Cus017,Mark011,2019-05-29,1,51,INR,0.28,14.28,36.72
Prod295,Cus017,Mark011,2019-06-17,1,245,INR,-0.04,-9.8,254.8
Prod295,Cus017,Mark011,2019-06-19,1,287,INR,0,0,287
Prod295,Cus017,Mark011,2019-06-26,1,37,INR,-0.19,-7.03,44.03
Prod295,Cus017,Mark011,2019-07-03,1,37,INR,0.13,4.81,32.19
Prod295,Cus017,Mark011,2019-07-04,1,130,INR,0.2,26,104
Prod295,Cus017,Mark011,2019-07-10,1,144,INR,-0.21,-30.24,174.24
Prod295,Cus017,Mark011,2019-07-17,1,37,INR,0.36,13.32,23.68
Prod295,Cus017,Mark011,2019-07-23,1,218,INR,0.01,2.18,215.82
Prod295,Cus017,Mark011,2019-08-01,1,69,INR,-0.22,-15.18,84.18
Prod295,Cus017,Mark011,2019-08-19,1,69,INR,-0.25,-17.25,86.25
Prod295,Cus017,Mark011,2019-08-29,1,37,INR,0.4,14.8,22.2
Prod295,Cus017,Mark011,2019-09-02,1,181,INR,0.26,47.06,133.94
Prod295,Cus017,Mark011,2019-09-04,1,255,INR,-0.35,-89.25,344.25
Prod295,Cus017,Mark011,2019-09-16,1,46,INR,0.04,1.84,44.16
Prod295,Cus017,Mark011,2019-09-24,1,111,INR,0.27,29.97,81.03
Prod295,Cus017,Mark011,2019-10-01,1,213,INR,0.09,19.17,193.83
Prod295,Cus017,Mark011,2019-10-02,1,181,INR,0.16,28.96,152.04
Prod295,Cus017,Mark011,2019-10-09,1,111,INR,0.19,21.09,89.91
Prod295,Cus017,Mark011,2019-10-22,1,181,INR,0.06,10.86,170.14
Prod295,Cus017,Mark011,2019-10-24,1,102,INR,-0.03,-3.06,105.06
Prod295,Cus017,Mark011,2019-10-29,1,218,INR,-0.19,-41.42,259.42
Prod295,Cus017,Mark011,2019-10-30,1,37,INR,0.15,5.55,31.45
Prod295,Cus017,Mark011,2019-11-06,1,74,INR,0.2,14.8,59.2
Prod295,Cus017,Mark011,2019-11-19,1,116,INR,-0.18,-20.88,136.88
Prod295,Cus017,Mark011,2019-11-26,1,116,INR,-0.18,-20.88,136.88
Prod295,Cus017,Mark011,2019-11-27,1,37,INR,-0.16,-5.92,42.92
Prod295,Cus017,Mark011,2019-12-04,1,231,INR,0.31,71.61,159.39
Prod295,Cus017,Mark011,2019-12-13,1,32,INR,-0.35,-11.2,43.2
Prod295,Cus017,Mark011,2019-12-18,1,37,INR,0.06,2.22,34.78
Prod295,Cus017,Mark011,2019-12-20,1,116,INR,0.29,33.64,82.36
Prod295,Cus017,Mark011,2020-01-16,1,37,INR,0.39,14.43,22.57
Prod295,Cus017,Mark011,2020-01-21,1,231,INR,-0.35,-80.85,311.85
Prod295,Cus017,Mark011,2020-01-23,1,37,INR,-0.05,-1.85,38.85
Prod295,Cus017,Mark011,2020-01-28,1,37,INR,-0.34,-12.58,49.58
Prod295,Cus017,Mark011,2020-01-29,1,79,INR,-0.05,-3.95,82.95
Prod295,Cus017,Mark011,2020-02-05,1,37,INR,0.19,7.03,29.97
Prod295,Cus017,Mark011,2020-02-10,1,130,INR,0.32,41.6,88.4
Prod295,Cus017,Mark011,2020-02-18,1,74,INR,-0.09,-6.66,80.66
Prod295,Cus017,Mark011,2020-02-25,1,153,INR,-0.35,-53.55,206.55
Prod295,Cus017,Mark011,2020-03-03,1,269,INR,-0.1,-26.9,295.9
Prod295,Cus017,Mark011,2020-03-11,1,37,INR,0.36,13.32,23.68
Prod295,Cus017,Mark011,2020-03-18,1,37,INR,0.09,3.33,33.67
Prod295,Cus017,Mark011,2020-03-24,1,259,INR,-0.12,-31.08,290.08
Prod295,Cus017,Mark011,2020-03-31,1,37,INR,0.19,7.03,29.97
Prod295,Cus017,Mark011,2020-04-01,1,74,INR,-0.32,-23.68,97.68
Prod295,Cus017,Mark011,2020-04-07,1,148,INR,0.06,8.88,139.12
Prod295,Cus017,Mark011,2020-04-15,1,111,INR,-0.28,-31.08,142.08
Prod295,Cus017,Mark011,2020-04-21,1,37,INR,0.03,1.11,35.89
Prod295,Cus017,Mark011,2020-04-22,1,287,INR,-0.34,-97.58,384.58
Prod295,Cus017,Mark011,2020-04-28,1,259,INR,-0.21,-54.39,313.39
